2015-11-23 09:40:48,827 1860 [main] INFO  n.d.m.IntegrasjonspunktApplication - Starting IntegrasjonspunktApplication on o-kons-gbe-x250 with PID 16396 (C:\work\meldingsutveksling-mellom-offentlige-virksomheter\integrasjonspunkt\target\classes started by kons-gbe in C:\work\meldingsutveksling-mellom-offentlige-virksomheter\integrasjonspunkt)
2015-11-23 10:24:07,269 6622 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'mvcContentNegotiationManager': replacing [Root bean: class [org.springframework.web.accept.ContentNegotiationManagerFactoryBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$EnableWebMvcConfiguration; factoryMethodName=mvcContentNegotiationManager; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration$EnableWebMvcConfiguration.class]]
2015-11-23 10:24:07,272 6625 [main] INFO  o.s.c.a.ConfigurationClassBeanDefinitionReader - Skipping bean definition for [BeanMethod:name=mvcUriComponentsContributor,declaringClass=org.springframework.web.servlet.config.annotation.WebMvcConfigurationSupport]: a definition for bean 'mvcUriComponentsContributor' already exists. This top-level bean definition is considered as an override.
2015-11-23 10:24:07,331 6684 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'beanNameViewResolver': replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter.class]]
2015-11-23 10:24:08,669 8022 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [jdbc.properties]
2015-11-23 10:24:08,709 8062 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-11-23 10:24:08,947 8300 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.scheduling.annotation.SchedulingConfiguration' of type [class org.springframework.scheduling.annotation.SchedulingConfiguration$$EnhancerBySpringCGLIB$$3d6ed6be] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-11-23 10:24:09,181 8534 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$cd1953a3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-11-23 10:24:09,219 8572 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionAttributeSource' of type [class org.springframework.transaction.annotation.AnnotationTransactionAttributeSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-11-23 10:24:09,241 8594 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionInterceptor' of type [class org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-11-23 10:24:09,256 8609 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.config.internalTransactionAdvisor' of type [class org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-11-23 10:24:10,135 9488 [main] INFO  o.s.b.c.e.j.JettyEmbeddedServletContainerFactory - Server initialized with port: 8085
2015-11-23 10:24:10,143 9496 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.11.v20150529
2015-11-23 10:24:10,338 9691 [main] INFO  / - Initializing Spring embedded WebApplicationContext
2015-11-23 10:24:10,339 9692 [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6790 ms
2015-11-23 10:24:12,727 12080 [main] INFO  o.s.j.d.e.EmbeddedDatabaseFactory - Creating embedded database 'eventLogDB'
2015-11-23 10:24:14,069 13422 [main] INFO  o.s.j.datasource.init.ScriptUtils - Executing SQL script from class path resource [db/schema/ddl.sql]
2015-11-23 10:24:14,457 13810 [main] INFO  o.s.j.datasource.init.ScriptUtils - Executed SQL script from class path resource [db/schema/ddl.sql] in 387 ms.
2015-11-23 10:24:14,841 14194 [main] INFO  o.s.j.d.e.EmbeddedDatabaseFactory - Creating embedded database 'queue'
2015-11-23 10:24:15,228 14581 [main] INFO  o.s.j.datasource.init.ScriptUtils - Executing SQL script from class path resource [queuedb/create-db.sql]
2015-11-23 10:24:15,233 14586 [main] INFO  o.s.j.datasource.init.ScriptUtils - Executed SQL script from class path resource [queuedb/create-db.sql] in 4 ms.
2015-11-23 10:24:15,706 15059 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
2015-11-23 10:24:15,738 15091 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2015-11-23 10:24:15,908 15261 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {4.3.5.Final}
2015-11-23 10:24:15,913 15266 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2015-11-23 10:24:15,916 15269 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2015-11-23 10:24:16,382 15735 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {4.0.4.Final}
2015-11-23 10:24:16,598 15951 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.HSQLDialect
2015-11-23 10:24:16,883 16236 [main] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2015-11-23 10:24:17,258 16611 [main] INFO  org.hibernate.search.Version - HSEARCH000034: Hibernate Search 4.5.1.Final
2015-11-23 10:24:17,814 17167 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000227: Running hbm2ddl schema export
2015-11-23 10:24:17,822 17175 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000230: Schema export complete
2015-11-23 10:24:19,348 18701 [main] INFO  o.s.b.c.e.ServletRegistrationBean - Mapping servlet: 'WSSpringServlet' to [/noarkExchange, /receive]
2015-11-23 10:24:19,350 18703 [main] INFO  o.s.b.c.e.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2015-11-23 10:24:19,352 18705 [main] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'metricFilter' to: [/*]
2015-11-23 10:24:19,353 18706 [main] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2015-11-23 10:24:19,353 18706 [main] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2015-11-23 10:24:19,354 18707 [main] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
2015-11-23 10:24:19,355 18708 [main] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
2015-11-23 10:24:19,807 19160 [main] INFO  o.e.j.server.handler.ContextHandler - Started o.s.b.c.e.j.JettyEmbeddedWebAppContext@288915a1{/,file:/C:/work/meldingsutveksling-mellom-offentlige-virksomheter/integrasjonspunkt/src/main/webapp/,AVAILABLE}
2015-11-23 10:24:19,809 19162 [main] INFO  org.eclipse.jetty.server.Server - Started @19887ms
2015-11-23 10:24:20,983 20336 [main] INFO  o.s.w.s.saaj.SaajSoapMessageFactory - Creating SAAJ 1.3 MessageFactory with SOAP 1.1 Protocol
2015-11-23 10:24:21,031 20384 [main] INFO  o.s.w.s.saaj.SaajSoapMessageFactory - Creating SAAJ 1.3 MessageFactory with SOAP 1.1 Protocol
2015-11-23 10:24:21,422 20775 [main] INFO  o.s.b.f.c.PropertiesFactoryBean - Loading properties file from class path resource [rest-default-messages.properties]
2015-11-23 10:24:21,587 20940 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/eventLog/event],methods=[PUT],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}" onto public void no.difi.meldingsutveksling.eventlog.EventLogController.log(no.difi.meldingsutveksling.eventlog.Event)
2015-11-23 10:24:21,588 20941 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/eventLog/event],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.util.List<no.difi.meldingsutveksling.eventlog.Event> no.difi.meldingsutveksling.eventlog.EventLogController.getEventsSince(long)
2015-11-23 10:24:21,589 20942 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/eventLog/conversation],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<no.difi.meldingsutveksling.eventlog.Event> no.difi.meldingsutveksling.eventlog.EventLogController.getConvrEntries(java.lang.String,no.difi.meldingsutveksling.eventlog.ConversationIdTypes)
2015-11-23 10:24:21,594 20947 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2015-11-23 10:24:21,594 20947 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],methods=[],params=[],headers=[],consumes=[],produces=[text/html],custom=[]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest)
2015-11-23 10:24:21,726 21079 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4f5991f6: startup date [Mon Nov 23 10:24:03 CET 2015]; root of context hierarchy
2015-11-23 10:24:21,811 21164 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4f5991f6: startup date [Mon Nov 23 10:24:03 CET 2015]; root of context hierarchy
2015-11-23 10:24:23,204 22557 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4f5991f6: startup date [Mon Nov 23 10:24:03 CET 2015]; root of context hierarchy
2015-11-23 10:24:23,233 22586 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/eventLog/event],methods=[PUT],params=[],headers=[],consumes=[application/json],produces=[],custom=[]}" onto public void no.difi.meldingsutveksling.eventlog.EventLogController.log(no.difi.meldingsutveksling.eventlog.Event)
2015-11-23 10:24:23,234 22587 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/eventLog/event],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.util.List<no.difi.meldingsutveksling.eventlog.Event> no.difi.meldingsutveksling.eventlog.EventLogController.getEventsSince(long)
2015-11-23 10:24:23,235 22588 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/eventLog/conversation],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<no.difi.meldingsutveksling.eventlog.Event> no.difi.meldingsutveksling.eventlog.EventLogController.getConvrEntries(java.lang.String,no.difi.meldingsutveksling.eventlog.ConversationIdTypes)
2015-11-23 10:24:23,237 22590 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2015-11-23 10:24:23,238 22591 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],methods=[],params=[],headers=[],consumes=[],produces=[text/html],custom=[]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest)
2015-11-23 10:24:23,273 22626 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2015-11-23 10:24:23,274 22627 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2015-11-23 10:24:23,322 22675 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2015-11-23 10:24:24,015 23368 [main] INFO  / - jolokia: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed
2015-11-23 10:24:25,217 24570 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/info],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2015-11-23 10:24:25,219 24572 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/configprops],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2015-11-23 10:24:25,219 24572 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/jolokia/**],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.actuate.endpoint.mvc.JolokiaMvcEndpoint.handle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2015-11-23 10:24:25,220 24573 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/metrics/{name:.*}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
2015-11-23 10:24:25,220 24573 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/metrics],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2015-11-23 10:24:25,220 24573 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/beans],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2015-11-23 10:24:25,220 24573 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/mappings],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2015-11-23 10:24:25,221 24574 [main] INFO  o.s.b.a.e.m.EndpointHandlerMapping - Mapped "{[/logfile],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void de.codecentric.boot.admin.actuate.LogfileMvcEndpoint.invoke(javax.servlet.http.HttpServletResponse) throws java.io.IOException
